times,C_5,C_10,C_20,C_30,C_40,C_50,SvN,chi
27.35000000000025,1.464319410228543468129036586589108992484398186206817626953125e-07,1.3500555714627472095575922740595675719532664516009390354156494140625e-07,1.3500555714627472095575922740595675719532664516009390354156494140625e-07,1.3500555714627472095575922740595675719532664516009390354156494140625e-07,1.3500555714627472095575922740595675719532664516009390354156494140625e-07,1.3500555714627472095575922740595675719532664516009390354156494140625e-07,"[-4.688649630990582e-6, 1.5589213035055351, 1.4934618241379267, 2.4696966170963233, 2.271986226677436, 3.075933996917067, 2.6940441687959424, 3.4979049176295725, 3.031918758324548, 3.8295555951658597, 3.3062189252840897, 4.00466565657309, 3.4252686382393875, 4.153188729707299, 3.4832231327953194, 4.280071190301491, 3.5255754840089866, 4.350745393462557, 3.56879339898843, 4.395187897436472, 3.5830144200231295, 4.3941578451559105, 3.568525111312673, 4.351392524082528, 3.5263434409481453, 4.280850203412719, 3.4836607781572315, 4.154099581189411, 3.4252547586800954, 4.003741845466122, 3.3058337920926686, 3.8296411465127487, 3.0311155986772267, 3.4968538899034978, 2.6935835381498903, 3.0755024244244127, 2.271865928131375, 2.469510672761676, 1.4934448516660512, 1.5589197019356327, -4.57466347580926e-6, 0.0]",32
27.40000000000025,1.463614374341660797146304380522696675370752927847206592559814453125e-07,1.359376929651225522890293888333967942116942140273749828338623046875e-07,1.359376929651225522890293888333967942116942140273749828338623046875e-07,1.359376929651225522890293888333967942116942140273749828338623046875e-07,1.359376929651225522890293888333967942116942140273749828338623046875e-07,1.359376929651225522890293888333967942116942140273749828338623046875e-07,"[-4.718257476277188e-6, 1.5650399803105106, 1.499903578426447, 2.4782194584119237, 2.2803124286116527, 3.083790388388014, 2.700557659782503, 3.5044866796974756, 3.037062470702063, 3.8326873210791925, 3.3086868642493314, 4.006504918195359, 3.4260208834283086, 4.154809774962285, 3.4839266762499994, 4.281244436941914, 3.526735560487368, 4.351760449554566, 3.569262310415252, 4.395514251105551, 3.5836900876193454, 4.394474532562495, 3.5689896833810204, 4.352380016122244, 3.5275078296608555, 4.28201487594051, 3.484376790438354, 4.155723855723707, 3.4260028362260018, 4.0055689692037095, 3.3083029184913775, 3.8328225284685318, 3.0362700229674378, 3.5034417146579986, 2.7000897729607396, 3.0833492236718993, 2.2802036857097696, 2.478032296169884, 1.4998879831101481, 1.565039767548924, -4.598886306217409e-6, 0.0]",32
27.45000000000025,1.46289640061453841164893743993780095280499153886921703815460205078125e-07,1.36867806502576295002164183910176031844230237766169011592864990234375e-07,1.36867806502576295002164183910176031844230237766169011592864990234375e-07,1.36867806502576295002164183910176031844230237766169011592864990234375e-07,1.36867806502576295002164183910176031844230237766169011592864990234375e-07,1.36867806502576295002164183910176031844230237766169011592864990234375e-07,"[-4.7457548381091286e-6, 1.571075466582863, 1.5062840522196104, 2.4866889204765856, 2.288579764565848, 3.091597322322188, 2.7070134509111816, 3.510993500441454, 3.0421593407653438, 3.8357867130381433, 3.3111191663964865, 4.008378628728731, 3.426765427647675, 4.156413552523842, 3.4845985011217877, 4.282411747597774, 3.527887643522205, 4.35280560490601, 3.5697493932492597, 4.3958509629613225, 3.5843601236680245, 4.394802825503996, 3.5694735342288046, 4.353398262963593, 3.5286646709565277, 4.283172167780341, 3.4850598204173817, 4.157330304330489, 3.4267442124619985, 4.007434468550259, 3.3107353313651515, 3.8359704826523724, 3.041379105969808, 3.5099553951833435, 2.706538446024733, 3.0911459692163548, 2.2884827575491067, 2.486500519733762, 1.5062700815533376, 1.571076763267388, -4.620966627344458e-6, 0.0]",32
27.500000000000252,1.46216270018075356061342385920187592063257397967390716075897216796875e-07,1.37795337036647015079430839308571865586827698280103504657745361328125e-07,1.37795337036647015079430839308571865586827698280103504657745361328125e-07,1.37795337036647015079430839308571865586827698280103504657745361328125e-07,1.37795337036647015079430839308571865586827698280103504657745361328125e-07,1.37795337036647015079430839308571865586827698280103504657745361328125e-07,"[-4.7712892725648715e-6, 1.5770262271881448, 1.512600986005344, 2.4951048926594934, 2.2967885393149055, 3.099357073781531, 2.7134129248199264, 3.5174251063656463, 3.0472068587605827, 3.8388555921286325, 3.3135172899390373, 4.010286930460464, 3.4275051803250003, 4.158000662456423, 3.485240995310165, 4.283574311885225, 3.529029830729894, 4.353876220181843, 3.570254583374407, 4.396199145007714, 3.5850246729784008, 4.395144026020676, 3.5699766721732935, 4.3544429126659745, 3.5298120252043175, 4.284323371295627, 3.4857120675364177, 4.158919473528038, 3.4274817281237286, 4.009338602010228, 3.313132532369756, 3.839086612624803, 3.046440199991835, 3.5163945185202516, 2.712931044107292, 3.098895017245654, 2.296703354503915, 2.494915224963808, 1.5125888853350111, 1.5770291516125174, -4.6411493457299e-6, 0.0]",32
27.550000000000253,1.4614113558648280506602093291312893796884964103810489177703857421875e-07,1.3871964842366100626215043821465311424390165484510362148284912109375e-07,1.3871964842366100626215043821465311424390165484510362148284912109375e-07,1.3871964842366100626215043821465311424390165484510362148284912109375e-07,1.3871964842366100626215043821465311424390165484510362148284912109375e-07,1.3871964842366100626215043821465311424390165484510362148284912109375e-07,"[-4.795012544245303e-6, 1.58289081805655, 1.5188520851827687, 2.5034673201441553, 2.304939217643199, 3.107072010661839, 2.719757728070783, 3.523781747819981, 3.052202786054843, 3.841895521336325, 3.3158824833173446, 4.01222938704585, 3.428243142985907, 4.159571810103332, 3.4858566875977592, 4.28473306307902, 3.530160262191356, 4.354967259902859, 3.570777526144713, 4.396559959305858, 3.5856843448673947, 4.3954994474508995, 3.5704987978041007, 4.355509203788774, 3.5309479943312105, 4.285469541290714, 3.4863358716315185, 4.160492012796539, 3.428218288283908, 4.011281001098527, 3.3154958194295903, 3.8421722822309796, 3.051450923022858, 3.522759195743479, 2.719269321523823, 3.1065988310589403, 2.3048658539730362, 2.503276349699575, 1.5188420956830502, 1.5828954847631072, -4.65969289731305e-6, 0.0]",32
27.600000000000254,1.46064146223024334591352076107018120865177479572594165802001953125e-07,1.396400346757986353596705554613865984947551623918116092681884765625e-07,1.396400346757986353596705554613865984947551623918116092681884765625e-07,1.396400346757986353596705554613865984947551623918116092681884765625e-07,1.396400346757986353596705554613865984947551623918116092681884765625e-07,1.396400346757986353596705554613865984947551623918116092681884765625e-07,"[-4.817090644815281e-6, 1.5886679062522138, 1.525035049029242, 2.5117762068372795, 2.3130324037451695, 3.1147445380335044, 2.7260497239812267, 3.5300641724766706, 3.0571451723040957, 3.8449077668902567, 3.3182157802416876, 4.0142049532891, 3.4289823675703284, 4.161127802887396, 3.4864481723638097, 4.285888624147128, 3.5312771521637103, 4.356073433855075, 3.571317550553637, 4.396934598678608, 3.5863401618813615, 4.395870389160883, 3.5710392745287347, 4.356592094602713, 3.532070756971396, 4.286611441419205, 3.4869336416412313, 4.162048675504131, 3.4289568227438236, 4.013260631743558, 3.31782628028464, 3.845228580626256, 3.056409177735393, 3.5290500387149493, 2.7255552497472473, 3.114259924533214, 2.31297077998033, 2.511583890953553, 1.5250274058612674, 1.5886744246696438, -4.676877724096862e-6, 0.0]",32
27.650000000000254,1.45985323345900886241800656177580730599174785311333835124969482421875e-07,1.40555726914888985066895269772369037042381023638881742954254150390625e-07,1.40555726914888985066895269772369037042381023638881742954254150390625e-07,1.40555726914888985066895269772369037042381023638881742954254150390625e-07,1.40555726914888985066895269772369037042381023638881742954254150390625e-07,1.40555726914888985066895269772369037042381023638881742954254150390625e-07,"[-4.837716299110895e-6, 1.594356288702811, 1.5311475999988327, 2.520031617097135, 2.321068820684376, 3.122377044240035, 2.7322909435129317, 3.536273590650957, 3.062032366973493, 3.8478932590858475, 3.3205179951385837, 4.01621195210651, 3.4297259121994896, 4.162669544053339, 3.487018045829699, 4.287041265630806, 3.5323788215688348, 4.3571893379270925, 3.5718736460767433, 4.397324254283027, 3.586993494114826, 4.396258099589616, 3.5715971029383633, 4.357686392119499, 3.533178603903947, 4.287749501914908, 3.4875077967554944, 4.1635903167154, 3.429700244546239, 4.015275763736337, 3.3201247867516015, 3.8482562869514734, 3.0613131647319483, 3.535268128362071, 2.7317909647911134, 3.1218808068905557, 2.321018782941994, 2.5198379066290633, 1.5311425306472803, 1.5943647618350394, -4.693016929957494e-6, 0.0]",32
27.700000000000255,1.45904807278155663839754193310260799165689604706130921840667724609375e-07,1.41465901632713377949966920658908531294173371861688792705535888671875e-07,1.41465901632713377949966920658908531294173371861688792705535888671875e-07,1.41465901632713377949966920658908531294173371861688792705535888671875e-07,1.41465901632713377949966920658908531294173371861688792705535888671875e-07,1.41465901632713377949966920658908531294173371861688792705535888671875e-07,"[-4.857123703239097e-6, 1.5999549092935546, 1.537187512881348, 2.5282336761735644, 2.329049290368914, 3.129971850145658, 2.7384835362879567, 3.5424116339793956, 3.066863025961429, 3.8508525570775114, 3.3227897198937146, 4.018248061209946, 3.4304767952125985, 4.164198023849121, 3.4875688561514844, 4.288190878334294, 3.5334637299208786, 4.35830958813241, 3.5724444452437503, 4.397730071888166, 3.5876459819671043, 4.3966637297315545, 3.5721709022821093, 4.358786875420767, 3.534269972412358, 4.288883791535453, 3.488060722060376, 4.165117887983108, 3.4304514073367613, 4.017323951601594, 3.3223919905815995, 3.851255838974714, 3.066161390737851, 3.541414975881588, 2.7379787146205157, 3.1294639301656204, 2.3290106195832854, 2.5280385160001684, 1.5371852356531899, 1.5999654324575106, -4.708468872793858e-6, 0.0]",32
27.750000000000256,1.45822859879992679665538482698672329007649750565178692340850830078125e-07,1.42369690158414203605291591982207055622211555601097643375396728515625e-07,1.42369690158414203605291591982207055622211555601097643375396728515625e-07,1.42369690158414203605291591982207055622211555601097643375396728515625e-07,1.42369690158414203605291591982207055622211555601097643375396728515625e-07,1.42369690158414203605291591982207055622211555601097643375396728515625e-07,"[-4.875605073673128e-6, 1.605462874059745, 1.543152643361538, 2.5363825693265105, 2.3369747144146755, 3.137531162745019, 2.744629723651634, 3.5484803089334975, 3.071636114215755, 3.853785822377653, 3.3250313230278143, 4.020310311990772, 3.4312379482106268, 4.165714309137322, 3.488103068639699, 4.2893369633853125, 3.5345305051430707, 4.359428942653632, 3.573028215235003, 4.3981530998618945, 3.5882994504360424, 4.397088280306978, 3.5727589024428585, 4.359888408741328, 3.5353434780017032, 4.290014006216182, 3.4885947396274153, 4.166632429775315, 3.431213062189947, 4.019402030173943, 3.3246283220099118, 3.854227310208415, 3.070952672586447, 3.5474924782652137, 2.744120808715074, 3.1370116406172377, 2.3369471334061656, 2.536185898914752, 1.5431533660144856, 1.6054755336640585, -4.7236513077697495e-6, 0.0]",32
27.800000000000257,1.4573986258452818149124164369412337549647418200038373470306396484375e-07,1.43266189204017366069866313595115858703366029658354818820953369140625e-07,1.43266189204017366069866313595115858703366029658354818820953369140625e-07,1.43266189204017366069866313595115858703366029658354818820953369140625e-07,1.43266189204017366069866313595115858703366029658354818820953369140625e-07,1.43266189204017366069866313595115858703366029658354818820953369140625e-07,"[-4.893528424698701e-6, 1.6108794642456066, 1.5490409555364084, 2.544478539668425, 2.34484605619211, 3.1450570341255224, 2.7507317554717323, 3.5544819465117223, 3.076350905248878, 3.8566928054477496, 3.32724295254694, 4.022395102811194, 3.432012168737823, 4.167219532654575, 3.4886230463004235, 4.2904786415539204, 3.5355779696688785, 4.360542408164636, 3.573622861641547, 4.398594232832034, 3.5889558181959194, 4.3975325467606075, 3.5733589495115226, 4.360986041037072, 3.536397941844771, 4.291139476266725, 3.4891120948686707, 4.168135062503518, 3.431987814384267, 4.021506127746159, 3.326833992177665, 3.8571703996246263, 3.075686137874615, 3.553502869444351, 2.750219571683977, 3.1445261351260516, 2.3448292360578544, 2.5442802937600786, 1.5490448739945983, 1.6108943366000061, -4.739056553182408e-6, 0.0]",32
27.850000000000257,1.45656309734432172431895760773834513912561305915005505084991455078125e-07,1.44154472330106130061519171918493764650293087470345199108123779296875e-07,1.44154472330106130061519171918493764650293087470345199108123779296875e-07,1.44154472330106130061519171918493764650293087470345199108123779296875e-07,1.44154472330106130061519171918493764650293087470345199108123779296875e-07,1.44154472330106130061519171918493764650293087470345199108123779296875e-07,"[-4.911355853565169e-6, 1.6162041470340633, 1.5548505479735488, 2.5525218848549875, 2.3526643242898237, 3.1525513265170106, 2.756791872061716, 3.5604191492446, 3.0810069783541527, 3.859572848844142, 3.3294245436553496, 4.024498228428735, 3.4328020731221462, 4.168714883064959, 3.4891310448316277, 4.291614682757342, 3.5366051613394216, 4.361645328283407, 3.574225946947868, 4.3990541556280585, 3.589617004756544, 4.397997066765187, 3.573968527347356, 4.3620750902061625, 3.53743241242303, 4.292259192991874, 3.489614956910354, 4.169626977150232, 3.432778080482744, 4.0236316989286935, 3.3290090005443114, 3.8600844371568863, 3.0803612230779853, 3.55944866818089, 2.756277302517469, 3.1520094233826708, 2.3526578899087536, 2.5523219943089126, 1.5548578450821369, 1.6162212971806493, -4.755267033251798e-6, 0.0]",32
27.900000000000258,1.4557279729444118004997969773040011887133005075156688690185546875e-07,1.45033602146370137875360114242118125815750317997299134731292724609375e-07,1.45033602146370137875360114242118125815750317997299134731292724609375e-07,1.45033602146370137875360114242118125815750317997299134731292724609375e-07,1.45033602146370137875360114242118125815750317997299134731292724609375e-07,1.45033602146370137875360114242118125815750317997299134731292724609375e-07,"[-4.929661511887673e-6, 1.6214365837916813, 1.560579677923625, 2.5605129528233723, 2.3604305575787583, 3.1600156838882874, 2.762812272251235, 3.5662947363979196, 3.0856042141141202, 3.8624249090045697, 3.3315758323056617, 4.026614926609487, 3.433610049903458, 4.170201596610099, 3.4896292202448995, 4.292743555465044, 3.537611347887885, 4.3627334536098, 3.5748347253264914, 4.399533292343975, 3.5902848389595903, 4.3984820750059, 3.5745847964395203, 4.363151211578192, 3.5384461800853337, 4.29337185442024, 3.4901054307984394, 4.171109426263272, 3.433586045979257, 4.025773578364243, 3.331153148201137, 3.8629684068147547, 3.0849776697206828, 3.565332623619007, 2.7622962406630487, 3.1594632964119875, 2.3604340921141866, 2.560311345638872, 1.5605905221927934, 1.6214560643539282, -4.77297046153069e-6, 0.0]",32
27.95000000000026,1.45490007182473568262372144895000491970904477057047188282012939453125e-07,1.45902643036918680386599365961242114053675322793424129486083984375e-07,1.45902643036918680386599365961242114053675322793424129486083984375e-07,1.45902643036918680386599365961242114053675322793424129486083984375e-07,1.45902643036918680386599365961242114053675322793424129486083984375e-07,1.45902643036918680386599365961242114053675322793424129486083984375e-07,"[-4.949148361022004e-6, 1.6265766357146494, 1.5662267833343138, 2.568452136844303, 2.368145812020286, 3.167451510272914, 2.7687950882116357, 3.572111688004811, 3.0901427885071913, 3.8652475971197315, 3.3336963752030124, 4.028739942162471, 3.4344382142207426, 4.171680950626711, 3.490119646473099, 4.2938634943422285, 3.5385960342137537, 4.363802994245661, 3.575446194072266, 4.400031765146397, 3.5909609719407722, 4.398987469649586, 3.5752046500579207, 4.364210451590989, 3.539438783652413, 4.2944759284758, 3.490585578591519, 4.172583715662521, 3.4344136237252663, 4.027926055259627, 3.3332660576551145, 3.865820987634391, 3.089535518927863, 3.5711576591932124, 2.768278539652768, 3.166889301716531, 2.3681588604020614, 2.568248739384037, 1.566241327626531, 1.6265984857670395, -4.792973860912042e-6, 0.0]",32
28.00000000000026,1.45408687620203775574162009288914365612299661734141409397125244140625e-07,1.46760674179059464648593701097123442878000787459313869476318359375e-07,1.46760674179059464648593701097123442878000787459313869476318359375e-07,1.46760674179059464648593701097123442878000787459313869476318359375e-07,1.46760674179059464648593701097123442878000787459313869476318359375e-07,1.46760674179059464648593701097123442878000787459313869476318359375e-07,"[-4.970662789705038e-6, 1.6316243668042552, 1.5717905023491108, 2.576339870208817, 2.3758111493242176, 3.1748599547452705, 2.774742367194387, 3.5778730881366023, 3.09462316561081, 3.8680392378465047, 3.3357855764077087, 4.0308676077035015, 3.435288363519877, 4.173154258594428, 3.4906043397118323, 4.294972583069013, 3.539558962149819, 4.364850656842497, 3.5760571605969167, 4.400549366786171, 3.591646797476737, 4.399512794078949, 3.575824786248293, 4.365249288606673, 3.540410008713974, 4.29556973057226, 3.491057445856571, 4.174051196699709, 3.4352624133725307, 4.030082967435666, 3.3353471992056383, 3.8686406110634874, 3.0940351043976912, 3.5769268153946987, 2.774226248501865, 3.1742887250716865, 2.3758332207911073, 2.576134608631277, 1.5718088824705738, 1.6316486107736212, -4.816215591452178e-6, 0.0]",32
28.05000000000026,1.45329630054923336382965114166321285438243648968636989593505859375e-07,1.47606802607716257842783262599350990740276756696403026580810546875e-07,1.47606802607716257842783262599350990740276756696403026580810546875e-07,1.47606802607716257842783262599350990740276756696403026580810546875e-07,1.47606802607716257842783262599350990740276756696403026580810546875e-07,1.47606802607716257842783262599350990740276756696403026580810546875e-07,"[-4.995206167257571e-6, 1.6365800441430272, 1.577269690012022, 2.584176620909323, 2.383427627523224, 3.1822419027394693, 2.7806560598765016, 3.583582067670413, 3.0990460886182953, 3.8707979430961683, 3.337842720135426, 4.03299193950543, 3.4361619349912544, 4.174622865817743, 3.4910852858578885, 4.29606884801497, 3.540500102960168, 4.365873668977929, 3.5766643225214416, 4.4010855497099035, 3.592343382349961, 4.40005723626937, 3.5764417928555234, 4.366264663481567, 3.541359877849219, 4.296651511417064, 3.4915230897841525, 4.175513258441783, 3.4361336621619216, 4.032237812378887, 3.3373959235217807, 3.871425531939691, 3.0984770435646762, 3.5826431917647894, 2.7801413005758584, 3.1816625787846107, 2.3834581973963793, 2.583969422811367, 1.577292023179155, 1.6366066907608243, -4.843774554785796e-6, 0.0]",32
28.10000000000026,1.45253643350855353900087847153488329610127038904465734958648681640625e-07,1.4844017606676157612185704658125384725053663714788854122161865234375e-07,1.4844017606676157612185704658125384725053663714788854122161865234375e-07,1.4844017606676157612185704658125384725053663714788854122161865234375e-07,1.4844017606676157612185704658125384725053663714788854122161865234375e-07,1.4844017606676157612185704658125384725053663714788854122161865234375e-07,"[-5.023942443171947e-6, 1.6414441354850533, 1.5826634319376387, 2.5919628866948092, 2.3909962934850912, 3.1895979732234325, 2.786538014555152, 3.58924174675711, 3.103412568681714, 3.8735216969378223, 3.3398670087832887, 4.035106745898129, 3.43705996525357, 4.1760881444427636, 3.491564467268744, 4.2971503574957435, 3.5414196433189087, 4.366869793976679, 3.57726435721072, 4.401639433308601, 3.59305140900988, 4.400619646725065, 3.577052241607923, 4.367254002745604, 3.542288633587371, 4.297719549937628, 3.4919846050924503, 4.17697131881549, 3.4370282275509325, 4.034383871727974, 3.3394114994852018, 3.8741739091295107, 3.1028622265348034, 3.588309888436205, 2.786025509114015, 3.1890115960485375, 2.3910348044166714, 2.5917536829532892, 1.5826898151013715, 1.6414731768163815, -4.876875760340127e-6, 0.0]",32
28.15000000000026,1.45181526089338401694874198556706179630282349535264074802398681640625e-07,1.492599953842017929640730196372278015815027174539864063262939453125e-07,1.492599953842017929640730196372278015815027174539864063262939453125e-07,1.492599953842017929640730196372278015815027174539864063262939453125e-07,1.492599953842017929640730196372278015815027174539864063262939453125e-07,1.492599953842017929640730196372278015815027174539864063262939453125e-07,"[-5.058200961860493e-6, 1.6462173042154116, 1.5879710547462946, 2.5996991908794738, 2.3985181773335844, 3.1969285211202987, 2.792389976022681, 3.5948551772530086, 3.1077238709984645, 3.8762084468964897, 3.3418576046652344, 4.037205744932666, 3.437983052960395, 4.177551486335249, 3.492043885181662, 4.298215320816571, 3.5423179659496915, 4.367837339167196, 3.577854016229172, 4.402209829320664, 3.593771132390472, 4.401198574326644, 3.5776527864909173, 4.3682152370623095, 3.543196715444992, 4.298772245803197, 3.492444144095453, 4.178426813621944, 3.4379465423894304, 4.036514344843874, 3.3413931558404846, 3.8768838912454804, 3.107191802288214, 3.593929947596733, 2.791880568137658, 3.196336230895521, 2.3985640403249087, 2.5994879176685424, 1.5880015627694593, 1.646248714794977, -4.9168914987296475e-6, 0.0]",32
28.200000000000262,1.45114037948661191276396808212678646299309548339806497097015380859375e-07,1.50065526110864876428477548801765362185278718243353068828582763671875e-07,1.50065526110864876428477548801765362185278718243353068828582763671875e-07,1.50065526110864876428477548801765362185278718243353068828582763671875e-07,1.50065526110864876428477548801765362185278718243353068828582763671875e-07,1.50065526110864876428477548801765362185278718243353068828582763671875e-07,"[-5.0994737456067085e-6, 1.6509004017741513, 1.593192133106522, 2.6073860792625747, 2.4059942886967747, 3.204233644318087, 2.798213587615849, 3.6004252855523524, 3.111981497591211, 3.8788561966308683, 3.343813673472301, 4.039282687489931, 3.4389313252043348, 4.179014292427705, 3.4925255744962147, 4.299262181281523, 3.543195626404504, 4.368775160050194, 3.5784302197484577, 4.402795283885562, 3.5945023522668462, 4.401792317943702, 3.578240261260458, 4.369146817076504, 3.5440847327635305, 4.299808206062434, 3.49290392776242, 4.179881182424522, 3.438888583597673, 4.038622486656617, 3.343340124736069, 3.8795537026758478, 3.111467161681208, 3.599506295405826, 2.797708057097527, 3.2036366631797177, 2.406046884202545, 2.6071726802096875, 1.593226816802627, 1.6509341378806923, -4.965337429219119e-6, 0.0]",32
28.250000000000263,1.45051871245558956903008783305419893139287523808889091014862060546875e-07,1.50856109172468569901509279941598240526445806608535349369049072265625e-07,1.50856109172468569901509279941598240526445806608535349369049072265625e-07,1.50856109172468569901509279941598240526445806608535349369049072265625e-07,1.50856109172468569901509279941598240526445806608535349369049072265625e-07,1.50856109172468569901509279941598240526445806608535349369049072265625e-07,"[-5.1494066162227625e-6, 1.6554944576791655, 1.5983264932729995, 2.6150241184742935, 2.4134256146550004, 3.211513194630098, 2.8040103947010464, 3.6059548165244233, 3.1161871663834333, 3.8814630951203006, 3.345734427132353, 4.0413314817340185, 3.439904408805882, 4.180477957457806, 3.493011608224905, 4.30028969781124, 3.544053327589033, 4.369682662042298, 3.57899014594378, 4.403394133383795, 3.5952444019985856, 4.402398990395889, 3.5788117710207263, 4.370047727901747, 3.544953435269689, 4.300826320929651, 3.493366245275089, 4.181335850603848, 3.4398538455419034, 4.040701744869598, 3.3452516848921414, 3.8821817254034925, 3.1156899169293624, 3.605041685136273, 2.8035094473605353, 3.2109128080150406, 2.413484294083327, 2.6148085469043036, 1.5983653773270032, 1.6555304567782767, -5.023862995057193e-6, 0.0]",32
28.300000000000264,1.4499562379664046153510408194986514018864909303374588489532470703125e-07,1.5163117030246709863449696385762077710523954010568559169769287109375e-07,1.5163117030246709863449696385762077710523954010568559169769287109375e-07,1.5163117030246709863449696385762077710523954010568559169769287109375e-07,1.5163117030246709863449696385762077710523954010568559169769287109375e-07,1.5163117030246709863449696385762077710523954010568559169769287109375e-07,"[-5.209783664028578e-6, 1.660000667318619, 1.6033742130572248, 2.6226138959978007, 2.4208131192262377, 3.2187667921601912, 2.8097818477602208, 3.611446279578072, 3.1203427864203404, 3.8840275180026524, 3.3476191635726815, 4.043346314788977, 3.440901407771241, 4.181943849506585, 3.4935040897246665, 4.301297010696426, 3.544891893585562, 4.370559800467981, 3.5795313108548426, 4.404004570139465, 3.595996153918434, 4.403016590434148, 3.5793647732920695, 4.370917502476162, 3.5458036832611928, 4.301825824650371, 3.493833440464125, 4.1827922072947485, 3.4408413195051093, 4.042745891802805, 3.347127201940178, 3.8847665726728295, 3.1198618774896163, 3.6105386426032022, 2.809286108531551, 3.218164329144824, 2.4208772071093505, 2.6223961172022023, 1.6034172938606406, 1.660038847699764, -5.094235701608163e-6, 0.0]",32
28.350000000000264,1.4494577428258846242371880690125163226866789045743644237518310546875e-07,1.5239022804756702437657006100890644262335626990534365177154541015625e-07,1.5239022804756702437657006100890644262335626990534365177154541015625e-07,1.5239022804756702437657006100890644262335626990534365177154541015625e-07,1.5239022804756702437657006100890644262335626990534365177154541015625e-07,1.5239022804756702437657006100890644262335626990534365177154541015625e-07,"[-5.282504761616735e-6, 1.664420377715991, 1.608335618219776, 2.630156022032159, 2.428157744210364, 3.225993842678022, 2.8155293033022852, 3.6169018981906627, 3.1244504293855826, 3.8865481374861894, 3.3494673009209732, 4.045321767726096, 3.4419208883535974, 4.183413284315106, 3.4940051317928518, 4.3022836882035165, 3.5457122440928392, 4.371407078447732, 3.58005163499685, 4.404624713403965, 3.5967560409902246, 4.403643077939882, 3.579897144856875, 4.371756232966395, 3.5466364190823256, 4.3028063385373105, 3.4943078845303193, 4.184251579387465, 3.4418494807823077, 4.044749146611048, 3.3489661634792496, 3.887307151374971, 3.123985022539591, 3.615999415229424, 2.8150393126720465, 3.225390655831509, 2.4282265412628914, 2.6299360154907916, 1.608382861663467, 1.664460638343667, -5.178318969845108e-6, 0.0]",32
28.400000000000265,1.449026612555199806678884154320652299929861328564584255218505859375e-07,1.53132900168418929225566844920525255702159483917057514190673828125e-07,1.53132900168418929225566844920525255702159483917057514190673828125e-07,1.53132900168418929225566844920525255702159483917057514190673828125e-07,1.53132900168418929225566844920525255702159483917057514190673828125e-07,1.53132900168418929225566844920525255702159483917057514190673828125e-07,"[-5.369556039247492e-6, 1.6687550714974204, 1.6132112753256536, 2.6376511332546437, 2.43546041121593, 3.2331935577972173, 2.821254021053993, 3.6223235644811016, 3.128512297867484, 3.8890239782012426, 3.3512784039340637, 4.047252920340504, 3.4429608732256147, 4.184887494918297, 3.4945168227832086, 4.303249752104947, 3.5465153704332435, 4.372225541412397, 3.580549494086921, 4.405252680827279, 3.597522093696748, 4.404276447521343, 3.5804072317948474, 4.372564578470984, 3.547452641131625, 4.303767894552492, 3.4947919355633177, 4.185715202202816, 3.44287628496358, 4.046706284246469, 3.350768206610585, 3.889802710946481, 3.128061470525987, 3.6214259263162387, 2.820770234722149, 3.232591003005018, 2.4355331984232333, 2.637428894731868, 1.6132626146038116, 1.6687972920898422, -5.2780434611765514e-6, 0.0]",32
28.450000000000266,1.44866466810668120126863976648845522277042618952691555023193359375e-07,1.5385890829377186969832247247225165409645342151634395122528076171875e-07,1.5385890829377186969832247247225165409645342151634395122528076171875e-07,1.5385890829377186969832247247225165409645342151634395122528076171875e-07,1.5385890829377186969832247247225165409645342151634395122528076171875e-07,1.5385890829377186969832247247225165409645342151634395122528076171875e-07,"[-5.472973504838663e-6, 1.6730063493106513, 1.618001981156013, 2.6450998984173637, 2.4427220247096812, 3.2403649779413066, 2.8269571562788753, 3.6277128005157837, 3.132530691084516, 3.8914544573595897, 3.3530522009174764, 4.049135442717986, 3.4440188462421872, 4.186367597600749, 3.495041180994873, 4.304195681593318, 3.5473023136304276, 4.373016766293669, 3.581023752483369, 4.405886655842506, 3.59829199045664, 4.4049147960812824, 3.5808938813889633, 4.373343766600654, 3.548253381104594, 4.304710939089743, 3.495287886481874, 4.187184187771514, 3.443919174886939, 4.0486127282770905, 3.3525331361487645, 3.892252877512677, 3.132093446472129, 3.6268197361805354, 2.826479947849336, 3.239764394573116, 2.4427980685068116, 2.64487544185512, 1.61805731464439, 1.6730503906531597, -5.39537202726148e-6, 0.0]",32
