times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
1.6000000000000005,1.233964033740917796757917876722409294020506260536676479411255513696232810616493e-16,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8.08383765113295952456095520587082321545509060959494584963636043539736419916153e-17,8
1.6500000000000006,1.233991127414275328342050967807060401547739373565720777392584750487003475427628e-16,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8.084001319376264666052456452946402638490032275435728803536505893134744837880135e-17,8
1.7000000000000006,1.234007635247909144653114715937737861715223740277647124230497865937650203704834e-16,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8.084121426704006011322576014591692087558570792077058952962431703781476244330406e-17,8
1.7500000000000007,1.234013468600617823730300952430446548801595526081986697874981473432853817939758e-16,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8.08419730267911687418306175807708908655460942416573488777942202432313933968544e-17,8
1.8000000000000007,1.234008625576455284636725838254340749492796164418426108078108427434926852583885e-16,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,8.084228614704064129897914603165828202184223086942255198650286729389335960149765e-17,9
1.8500000000000008,1.233993192090554100489651112036402465975875258159463743190542572847334668040276e-16,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,8.084215384515875509167511428711603287689855217154275002222618695668643340468407e-17,9
1.9000000000000008,1.233967340278994412941268200406479412711166591129843816965205860469723120331764e-16,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,8.084157980711851386697042089222035274941924093330264389223316356947179883718491e-17,9
1.9500000000000008,1.23393132750353609199241138430244252505220097621517483243991364361136220395565e-16,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,8.084057119214837408286190993352401593894376662747733308655995188019005581736565e-17,9
2.000000000000001,1.233885493738715928307491617458512357044034122221728977386590031528612598776817e-16,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,8.083913855159027104224262237890461222429497724437791328355729092436376959085464e-17,9
2.0500000000000007,1.233830259816111470900299391572591282815960633941973489946519748627906665205956e-16,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,8.083729582511150882603049738797742629309115981696073904849697555619059130549431e-17,10
