times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
1.5500000000000005,1.16790280788980587175161464178223221771925741562022278649890812183795943537969e-64,1.167902807889663509910589256796610614575269065283542671180400617512003185267799e-64,1.16790280789010459547253402188831735891357420287882525596463891586789843887277e-64,1.167902807890219294586156369980998271399252020685629140344479085230043284934483e-64,1.167902807891172309280224409280479382493486830403926120853445198312570314711953e-64,7.656487052955661497373392641777525995299240241979950841726027860960080789448382e-65,7.656487052955661497373392641777525995299240241979950841726027860960080789448382e-65,7.656487052955661497373392641777525995299240241979950841726027860960080789448382e-65,7.656487052955661497373392641777525995299240241979950841726027860960080789448382e-65,7.656487052955661497373392641777525995299240241979950841726027860960080789448382e-65,2
1.6000000000000005,1.167902807889784281330226905670668751839600414621294996497997031134496876121015e-64,1.167902807889634160431515303019954028145110329550625206647912103586983768775537e-64,1.167902807890091438809500870195333371893158217895103633932833719970475941824514e-64,1.167902807890157559475000812036996486149607783454319990810623935249830029554208e-64,1.167902807891117321175752518871341180331235405984781905694874764177189109100014e-64,7.65648705295528703850244909359259713394893913090479698389772613157190202730573e-65,7.65648705295528703850244909359259713394893913090479698389772613157190202730573e-65,7.65648705295528703850244909359259713394893913090479698389772613157190202730573e-65,7.65648705295528703850244909359259713394893913090479698389772613157190202730573e-65,7.65648705295528703850244909359259713394893913090479698389772613157190202730573e-65,2
1.6500000000000006,1.167902807889740257111615975005683872194362311021918799699264260246967751382622e-64,1.167902807889613076035628841973505330997007789512609786725147366571883613249487e-64,1.167902807890040667584206271995484909160527301483562502758816233238114767317785e-64,1.167902807890125005167752116181279697752937461635624182449875181298515389421986e-64,1.167902807891069923453799754438924509142300895979323241708499635367243959477453e-64,7.656487052955185833402194080569643387638046938722322968268455393899421280780689e-65,7.656487052955185833402194080569643387638046938722322968268455393899421280780689e-65,7.656487052955185833402194080569643387638046938722322968268455393899421280780689e-65,7.656487052955185833402194080569643387638046938722322968268455393899421280780689e-65,7.656487052955185833402194080569643387638046938722322968268455393899421280780689e-65,2
1.7000000000000006,1.167902807889733510104932307470820289106969498209753865323979544402135701614286e-64,1.167902807889581196429048512871274900909076748975130471801927084205052178094099e-64,1.167902807890001703620608091981647716830833807493310006741546999234209679905645e-64,1.167902807890107631625541672279005971302900968644299476433517037998072861268521e-64,1.1679028078910226944070140816948794275305512062941687010815066244534196110991e-64,7.656487052954816434786263283035862213603290437256292811221617201394866555964289e-65,7.656487052954816434786263283035862213603290437256292811221617201394866555964289e-65,7.656487052954816434786263283035862213603290437256292811221617201394866555964289e-65,7.656487052954816434786263283035862213603290437256292811221617201394866555964289e-65,7.656487052954816434786263283035862213603290437256292811221617201394866555964289e-65,2
1.7500000000000007,1.167902807889695726867503769275584223817569746461630232822385135671076222911604e-64,1.16790280788951777456622203804355721988758430854078008867425075526363091027174e-64,1.167902807889962402306675728591067345346770672862449264005513529438062990005087e-64,1.167902807890074402617624609669802824597491365544387174635239812462275016159466e-64,1.167902807890973272583056217002003681415398852445060556782546080890024846546039e-64,7.656487052954683181404260849222306447627282384216035357309744063459433573039652e-65,7.656487052954683181404260849222306447627282384216035357309744063459433573039652e-65,7.656487052954683181404260849222306447627282384216035357309744063459433573039652e-65,7.656487052954683181404260849222306447627282384216035357309744063459433573039652e-65,7.656487052954683181404260849222306447627282384216035357309744063459433573039652e-65,2
1.8000000000000007,1.167902807889663678585756348484982204152453885603846794539782735408123986512007e-64,1.167902807889504280552854702973830053712798682916450219923681323573966810735068e-64,1.167902807889955486624824969367832172682193039729980206270846695697110138992542e-64,1.167902807890050450743897589921037104637246880061201657602979071213121239481873e-64,1.167902807890967368952208007908998046213930141234416239204171954525796802998744e-64,7.656487052954625831847449675175965991384443475312633415119823978778361150008795e-65,7.656487052954625831847449675175965991384443475312633415119823978778361150008795e-65,7.656487052954625831847449675175965991384443475312633415119823978778361150008795e-65,7.656487052954625831847449675175965991384443475312633415119823978778361150008795e-65,7.656487052954625831847449675175965991384443475312633415119823978778361150008795e-65,2
1.8500000000000008,1.167902807889623196545654343275800705628097008730857188288074440339131687901991e-64,1.167902807889448955098048629187948672396177617856697758046346653646344002634712e-64,1.16790280788990724552703674649355755360733442812300092548756097740656098314894e-64,1.16790280789001587233464379380486124131435871439885636892964490250835698441915e-64,1.167902807890910019395396833862657589971091232331014297014251869844724379967888e-64,7.656487052954354264828432056897706772116882759622994806514614166023871146833268e-65,7.656487052954354264828432056897706772116882759622994806514614166023871146833268e-65,7.656487052954354264828432056897706772116882759622994806514614166023871146833268e-65,7.656487052954354264828432056897706772116882759622994806514614166023871146833268e-65,7.656487052954354264828432056897706772116882759622994806514614166023871146833268e-65,2
1.9000000000000008,1.167902807889586088008894171834050998647436538263950049224008503192555414176143e-64,1.167902807889438497237688944508910118610718757997842109764655344086854325493791e-64,1.16790280788986389600909418258205903227083560580484122212635667810351506338738e-64,1.167902807889981799950891272753800146723025009697423450334457087491955133089053e-64,1.16790280789086650120228717826278747905740758969255047029366545264555765896212e-64,7.65648705295412824010452919447977673868922353041546950494257618522199747959401e-65,7.65648705295412824010452919447977673868922353041546950494257618522199747959401e-65,7.65648705295412824010452919447977673868922353041546950494257618522199747959401e-65,7.65648705295412824010452919447977673868922353041546950494257618522199747959401e-65,7.65648705295412824010452919447977673868922353041546950494257618522199747959401e-65,2
1.9500000000000008,1.167902807889572256645192653387580653318281271999011933754674835710649712151054e-64,1.167902807889434786384012927364735147912652710951151395858248750372196698121206e-64,1.167902807889829486275007478154254758525132260462800056812404627294871609568866e-64,1.167902807889944691414131101312050439742364539230516311270391150345378859363205e-64,1.167902807890815729976992580062939016324776673281009339119647965913196484455391e-64,7.656487052953709925690141807318234587270869136061243573674923802842410393957174e-65,7.656487052953709925690141807318234587270869136061243573674923802842410393957174e-65,7.656487052953709925690141807318234587270869136061243573674923802842410393957174e-65,7.656487052953709925690141807318234587270869136061243573674923802842410393957174e-65,7.656487052953709925690141807318234587270869136061243573674923802842410393957174e-65,2
2.000000000000001,1.167902807889559606007660776759711435029419747976202681801015993501589618835424e-64,1.167902807889425003224321609439182952435933132373512241014085912397190225957119e-64,1.167902807889789510260406748010188028732329844550722820638842685914241714691475e-64,1.167902807889941655261123450921361827353037773465042090801513028215204436967454e-64,1.167902807890819946856169872272228755754397181288612423104200913316216515560601e-64,7.656487052953814504293738654108620125125457734649800056491836898437307165366383e-65,7.656487052953814504293738654108620125125457734649800056491836898437307165366383e-65,7.656487052953814504293738654108620125125457734649800056491836898437307165366383e-65,7.656487052953814504293738654108620125125457734649800056491836898437307165366383e-65,7.656487052953814504293738654108620125125457734649800056491836898437307165366383e-65,2
